,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_spend,customer_lifetime_value,churn_probability,risk_level,monthly_revenue_at_risk,tenure_group
1544,4237-RLAQD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,22.925,45.85,0.5060384647526434,Medium,23.2018636089087,First-Year Accounts
1545,9957-YODKZ,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,11.542857142857143,484.79999999999995,0.737025641597919,High,59.55167184111185,First-Year Accounts
1546,6518-KZXCB,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,1.0978260869565217,555.5,0.021262184246602665,Low,0.5368701522267173,Second-Year Accounts
1547,2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,2.5171875,2497.0499999999997,0.0371779071602265,Low,2.994680421756245,Established Accounts
1548,7776-QGYJC,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,2.0375,3178.5,0.20839998619786984,Low,16.98459887512639,Established Accounts
1549,9313-QOLTZ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,0.774074074074074,543.4,0.07266581016823996,Low,1.518715432516215,Established Accounts
1550,9651-GTSAQ,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,1.9648148148148148,5623.299999999999,0.14927528592055303,Low,15.838107836170675,Loyal Accounts
1551,3186-BAXNB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,45.85,91.7,0.8557358619823244,High,78.47097854377915,First-Year Accounts
1552,4672-FOTSD,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,5.173076923076923,807.0,0.2169151592835326,Low,14.587544461817568,First-Year Accounts
1553,0637-YLETY,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,5.623529411764705,1529.6,0.49945467701021284,Medium,47.747867122176345,Second-Year Accounts
1554,9818-XQCUV,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,6.783333333333334,40.7,0.18334011022468413,Low,3.7309712430723225,First-Year Accounts
1555,7338-ERIVA,Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,1.12625,1756.9499999999998,0.05884599426935278,Low,2.651012041834343,Established Accounts
1556,1157-BQCUW,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,37.475,74.95,0.893084532149312,High,66.93668568459094,First-Year Accounts
1557,8259-NFJTV,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,4.33125,242.54999999999998,0.2040546273530357,Low,7.070492837782687,First-Year Accounts
1558,3223-DWFIO,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,13.87,277.4,0.6595956117817459,High,45.742955677064074,First-Year Accounts
1559,2660-EMUBI,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,8.668181818181818,953.5,0.7904852316950252,High,75.37276684212064,First-Year Accounts
1560,6968-GMKPR,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,1.45625,4485.25,0.24980508693660705,Low,20.371604839680305,Loyal Accounts
1561,4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,1.0328767123287672,5428.8,0.020081060219021094,Low,1.5141119405141905,Loyal Accounts
1562,1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,6.163636363636363,678.0,0.38690610023776045,Medium,26.232233596120157,First-Year Accounts
1563,3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,9.283333333333333,1225.4,0.6979218176589727,High,77.74849048720955,First-Year Accounts
1564,0799-DDIHE,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,2.89375,694.5,0.21223921928510686,Low,9.826675852900447,Second-Year Accounts
1565,3070-FNFZQ,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,0.85,469.2,0.015565145050232772,Low,0.31752895902474854,Second-Year Accounts
1566,2812-SFXMJ,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,10.025,20.05,0.1941921037390323,Low,3.893551679967598,First-Year Accounts
1567,7675-OZCZG,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,11.25,135.0,0.4515446744281142,Medium,20.319510349265137,First-Year Accounts
1568,5014-WUQMG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,2.002083333333333,4516.7,0.12576436076855071,Low,12.085955069857723,Established Accounts
1569,5312-TSZVC,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,1.228125,294.75,0.04333362538547084,Low,0.851505738824502,Second-Year Accounts
1570,2003-CKLOR,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710.5,1.4850746268656716,6567.0,0.2937640317053885,Low,29.229521154686157,Loyal Accounts
1571,0993-OSGPT,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,0.8789855072463768,4124.2,0.029104935658193744,Low,1.7652143476694506,Loyal Accounts
1572,9254-RBFON,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,5.477777777777778,1676.1999999999998,0.21396706515076222,Low,21.097152623865153,Second-Year Accounts
1573,1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,7.4375,416.5,0.2953674411402261,Low,17.574362747843455,First-Year Accounts
1574,9391-EOYLI,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,6.188461538461539,965.4000000000001,0.6379893516258064,High,51.32624333829612,First-Year Accounts
1575,7108-DGVUU,Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,3.2590909090909093,1505.7,0.14513909985879653,Low,10.406473459875711,Second-Year Accounts
1576,2782-JEEBU,Male,0,No,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,1.6363636363636365,756.0,0.21412489895122003,Low,7.708496362243921,Second-Year Accounts
1577,5127-BZENZ,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,1.143859649122807,3651.2000000000003,0.04360122315804064,Low,2.8427997499042497,Loyal Accounts
1578,2720-FVBQP,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,6.992857142857143,293.70000000000005,0.3527594317273858,Medium,17.267574183055533,First-Year Accounts
1579,9906-NHHVC,Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,0.8106060606060606,3477.5,0.05329203602632883,Low,2.8511239274085924,Loyal Accounts
1580,4522-XRWWI,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,1.8709302325581396,3378.9,0.057360291021100844,Low,4.614635412647563,Established Accounts
1581,3766-EJLFL,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,1.5804347826086955,7415.4,0.053986050936213906,Low,5.887178854594127,Loyal Accounts
1582,5939-SXWHM,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,0.536734693877551,1262.4,0.009681909578688544,Low,0.2546342219195087,Established Accounts
1583,8152-UOBNY,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,2.0941176470588236,5340.0,0.3014363834874229,Medium,32.19340575645676,Loyal Accounts
1584,7351-KYHQH,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,8.11875,454.65000000000003,0.49876299047367323,Medium,32.394656231265074,First-Year Accounts
1585,7643-RCHXS,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.35,1263.85,0.30234375,1219.0500000000002,0.0056561695026427355,Low,0.10944687987613694,Loyal Accounts
1586,8246-SHFGA,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,385.55,1.1722222222222223,358.70000000000005,0.09883471580147339,Low,2.0854125034110886,Second-Year Accounts
1587,8387-MOJJT,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,1.8127906976744186,3273.9,0.3213808236957605,Medium,25.05163520708453,Established Accounts
1588,0620-XEFWH,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,3.7700000000000005,75.4,0.1437779255129833,Low,2.7102138959197353,First-Year Accounts
1589,6485-QXWWE,Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7,0.4126984126984127,1612.0,0.006321055583879325,Low,0.16434744518086244,Loyal Accounts
1590,2761-OCIAX,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,24.900000000000002,149.4,0.7992623753944711,High,59.704899441966994,First-Year Accounts
1591,7321-VGNKU,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,23.45,140.7,0.7622081766008169,High,53.621345223867465,First-Year Accounts
1592,5327-CNLUQ,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,1.9775510204081634,4651.200000000001,0.076872062547805,Low,7.448902860882305,Established Accounts
1593,7552-KEYGT,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55,0.6982142857142858,527.85,0.015206447288419786,Low,0.29728604448860685,Established Accounts
1594,5816-JMLGY,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,5717.85,1.1323943661971831,5628.0,0.01610011648062917,Low,1.2944493650425852,Loyal Accounts
1595,3068-OMWZA,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,44.4,88.8,0.9538080037724648,High,84.69815073499487,First-Year Accounts
1596,2927-QRRQV,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,4312.5,2.0138297872340427,4353.900000000001,0.27171810446884265,Low,25.718118587975958,Established Accounts
1597,6032-KRXXO,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2755.35,2.911290322580645,2707.5,0.5326914537517407,Medium,48.075403701094594,Established Accounts
1598,7459-RRWQZ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,4.040625,969.7500000000001,0.2706483003025952,Low,17.49741261456278,Second-Year Accounts
1599,6265-SXWBU,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511.25,1.3678571428571429,6606.75,0.10780061573724468,Low,10.32190895684118,Loyal Accounts
1600,7941-RCJOW,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1218.65,0.2962121212121212,1270.75,0.005499090847310161,Low,0.10750722606491366,Loyal Accounts
1601,6374-NTQLP,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,1.426027397260274,7495.2,0.04383759943702196,Low,4.563494101393986,Loyal Accounts
1602,4154-AQUGT,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,6.360714285714286,1157.6499999999999,0.4680790687383081,Medium,41.682441071146336,Second-Year Accounts
1603,2387-KDZQY,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.1,279.5,1.1166666666666667,341.70000000000005,0.057919284923310554,Low,1.1641776269585422,Second-Year Accounts
1604,3584-WKTTW,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,5720.35,2.145192307692308,5689.05,0.20394938351920364,Low,22.750553731567166,Loyal Accounts
1605,3399-BMLVW,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,3121.45,1.1634615384615385,3085.5,0.006142696540457165,Low,0.37163314069765846,Loyal Accounts
1606,1971-DTCZB,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,6468.6,1.2458904109589042,6548.400000000001,0.018284634213936134,Low,1.6629874817574914,Loyal Accounts
1607,3092-IGHWF,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.4,5918.8,1.285294117647059,5855.8,0.10004121688451319,Low,8.743602355706454,Loyal Accounts
1608,3374-PZLXD,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,675.6,0.5628571428571428,669.8,0.05762114487873224,Low,1.135136554111025,Established Accounts
1609,3813-DHBBB,Male,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,3521.7,0.7492647058823529,3413.65,0.013939007228607131,Low,0.7101924182975333,Loyal Accounts
1610,2812-REYAT,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,923.1,0.401,982.45,0.024552230617928987,Low,0.4922722238894762,Loyal Accounts
1611,6518-PPLMZ,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.4,1110.35,0.3592592592592592,1028.1999999999998,0.007069521005463877,Low,0.1371487075059992,Loyal Accounts
1612,4939-KYYPY,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45,1611.65,2.123214285714286,1605.15,0.16952776727210334,Low,10.078425764326544,Established Accounts
1613,8017-LXHFA,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,3.9479166666666665,2179.25,0.6228018056728218,High,59.010471087499866,Second-Year Accounts
1614,5930-GBIWP,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,1.1642857142857144,5623.5,0.011158712270275574,Low,0.9094350500274593,Loyal Accounts
1615,6022-KOUQO,Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.05,44.75,9.683333333333334,58.1,0.3831110070564565,Medium,11.129374754990062,First-Year Accounts
1616,6352-TWCAU,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,2.401388888888889,3025.75,0.5310404323329525,Medium,45.908445375183746,Established Accounts
1617,2361-UPSND,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,3231.05,1.502127659574468,3247.6,0.023343313437783838,Low,1.6480379287075388,Established Accounts
1618,6035-RIIOM,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.2,5129.45,1.7672727272727273,5248.8,0.11432857160541095,Low,11.112737160045944,Loyal Accounts
1619,2929-QNSRW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,1.7236842105263157,5502.0,0.2874012008221517,Low,28.237167980776405,Loyal Accounts
1620,1262-OPMFY,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9,7.575,681.75,0.49163181621676044,Medium,37.2411100784196,First-Year Accounts
1621,9504-DSHWM,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,2.8190476190476192,1184.0,0.12377099604843297,Low,7.3272429660672325,Second-Year Accounts
1622,5035-BVCXS,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9,866.4,6.325,834.9000000000001,0.4112307416034126,Medium,31.212413287699018,First-Year Accounts
1623,6267-DCFFZ,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,2.9048387096774193,2701.5,0.6112877985501821,High,55.046466259443896,Established Accounts
1624,3533-UVMOM,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.95,4741.45,1.0282608695652173,4824.6,0.008815120258790337,Low,0.6254327823611745,Loyal Accounts
1625,2439-LYPMQ,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,4009.2,2.6307692307692307,3898.7999999999997,0.6284508571185177,High,64.47905794035991,Established Accounts
1626,4248-QPAVC,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,4.741666666666666,1450.9499999999998,0.47845093989570103,Medium,40.83578772009808,Second-Year Accounts
1627,1899-VXWXM,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,5082.8,2.1653061224489796,5092.799999999999,0.24544835575691917,Low,26.04207054580912,Established Accounts
1628,1478-VPOAD,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.8,43.8,21.9,43.8,0.5244716250241275,Medium,22.971857176056783,First-Year Accounts
1629,9995-HOTOH,Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59.0,3707.6,0.921875,3717.0,0.027850462515196094,Low,1.6431772883965696,Loyal Accounts
1630,2988-PLAHS,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,17.4875,209.85000000000002,0.42343489754949604,Medium,29.61927108358725,First-Year Accounts
